objid,datetime,datetime_raw,parent,type,type_raw,name,status,status_raw,message,message_raw
4360,10-05-2024 14:41:43,45422.3831386343,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/9 Traffic to MCX-5 UPLINK,Down,608,"<div class=""logmessage"">761 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",761 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6971,10-05-2024 14:41:39,45422.3830980903,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/16 Traffic to MCX-16 UPLINK_10G,Up,607,"<div class=""logmessage"">73 Mbit/s<div class=""moreicon""></div></div>",73 Mbit/s
6674,10-05-2024 14:41:30,45422.3829876042,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/2 Traffic to MCX-8 UPLINK,Down,608,"<div class=""logmessage"">545 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",545 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6285,10-05-2024 14:41:30,45422.3829862847,Huawei S6720 @ BSE-NM (172.16.5.2),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6971,10-05-2024 14:41:29,45422.3829748495,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/16 Traffic to MCX-16 UPLINK_10G,Down,608,"<div class=""logmessage"">1,638 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>","1,638 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out"
5814,10-05-2024 14:41:28,45422.3829632523,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/14 Traffic to MCX-7 UPLINK,Down,608,"<div class=""logmessage"">545 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",545 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6297,10-05-2024 14:41:13,45422.3827905556,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5576,10-05-2024 14:41:12,45422.3827804282,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
5578,10-05-2024 14:41:06,45422.3827109607,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6265,10-05-2024 14:40:59,45422.3826276157,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6297,10-05-2024 14:40:43,45422.3824434028,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5576,10-05-2024 14:40:42,45422.3824333565,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/47 IP-SLA LVSB to CHURCHGATE (172.2.3.1) to (172.2.3.2),Down,608,"<div class=""logmessage"">11 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",11 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5578,10-05-2024 14:40:36,45422.3823638889,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/39 IP-SLA LVSB 2.1 to NSE 4.1 Eth-1/39(172.2.2.1) to (172.2.2.2),Down,608,"<div class=""logmessage"">6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",6 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6265,10-05-2024 14:40:29,45422.3822801273,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6355,10-05-2024 14:40:23,45422.3822107870,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6355,10-05-2024 14:39:52,45422.3818633796,HUAWEI S5720 @CDC-JP-101 (172.16.1.11),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6677,10-05-2024 14:39:16,45422.3814425347,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
6265,10-05-2024 14:38:59,45422.3812386921,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.17 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.17 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6677,10-05-2024 14:38:16,45422.3807491782,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth1/40 IP-SLA RCOM CDC 1.1.1.129 to BKC 3.3.3.4 (173.1.5.1) to (173.1.5.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
2265,10-05-2024 14:38:14,45422.3807251505,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Up,607,"<div class=""logmessage"">2 msec<div class=""moreicon""></div></div>",2 msec
5596,10-05-2024 14:37:46,45422.3803975347,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/45 IP-SLA KALWA to GIFTCITY_CMRR_3Gig (172.8.3.2) to ( 172.8.3.1),Up,607,"<div class=""logmessage"">7 msec<div class=""moreicon""></div></div>",7 msec
6297,10-05-2024 14:37:43,45422.3803598843,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
5596,10-05-2024 14:37:16,45422.3800500810,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/45 IP-SLA KALWA to GIFTCITY_CMRR_3Gig (172.8.3.2) to ( 172.8.3.1),Down,608,"<div class=""logmessage"">13 msec (Avg. Round Trip Time (RTT)) is above the error limit of 10 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",13 msec (Avg. Round Trip Time (RTT)) is above the error limit of 10 msec in Avg. Round Trip Time (RTT)
2265,10-05-2024 14:37:14,45422.3800321181,Cisco 31108 @CDC-JP-101 (172.17.1.1) (1.1.1.129),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA CDC to BHANDUP (173.1.8.1) to (173.1.8.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 14:37:13,45422.3800128241,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6303,10-05-2024 14:36:56,45422.3798150463,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
3824,10-05-2024 14:36:49,45422.3797414930,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/52 IP-SLA CDC to BKC (172.1.1.1) to (172.1.1.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6259,10-05-2024 14:36:28,45422.3794908681,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7032,10-05-2024 14:36:26,45422.3794753704,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Up,607,"<div class=""logmessage"">-1,911 mdBm<div class=""moreicon""></div></div>","-1,911 mdBm"
6297,10-05-2024 14:36:13,45422.3793183218,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6259,10-05-2024 14:35:58,45422.3791437037,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.10 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
6303,10-05-2024 14:35:56,45422.3791204745,Huawei S5701 @ STT-GIF(172.16.8.12),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.03 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
3824,10-05-2024 14:35:49,45422.3790483218,Cisco 31108 @ CDC-JP-101 (172.16.1.1) (1.1.1.1),Cisco IP SLA,ipsla,Eth-1/52 IP-SLA CDC to BKC (172.1.1.1) to (172.1.1.2),Down,608,"<div class=""logmessage"">259 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",259 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6297,10-05-2024 14:35:43,45422.3789710648,CISCO ME-3600X @ BKC-MSEI 172.16.3.31,Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.10 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
6265,10-05-2024 14:35:29,45422.3788081018,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6259,10-05-2024 14:35:28,45422.3787965278,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.07 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5572,10-05-2024 14:35:20,45422.3787049769,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
5596,10-05-2024 14:35:16,45422.3786613889,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/45 IP-SLA KALWA to GIFTCITY_CMRR_3Gig (172.8.3.2) to ( 172.8.3.1),Up,607,"<div class=""logmessage"">7 msec<div class=""moreicon""></div></div>",7 msec
6265,10-05-2024 14:34:59,45422.3784608796,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,udpsyslog,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
5572,10-05-2024 14:34:50,45422.3783592477,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Down,608,"<div class=""logmessage"">7 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",7 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
5596,10-05-2024 14:34:46,45422.3783142014,Cisco 31108 @ KALWA PGCL(172.16.14.1)(14.14.14.1),Cisco IP SLA,ipsla,Eth1/45 IP-SLA KALWA to GIFTCITY_CMRR_3Gig (172.8.3.2) to ( 172.8.3.1),Warning,609,"<div class=""logmessage"">10 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 9 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",10 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 9 msec in Avg. Round Trip Time (RTT)
7032,10-05-2024 14:34:26,45422.3780863773,Cisco Nexus 3064 @ BKC-H-10(172.16.3.3),SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,Warning,609,"<div class=""logmessage"">-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power<div class=""moreicon""></div></div>","-3,979 mdBm (Ethernet1/36(dBm) Tx Power) is above the warning limit of -4,000 mdBm in Ethernet1/36(dBm) Tx Power"
5577,10-05-2024 14:34:22,45422.3780351389,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
5572,10-05-2024 14:34:20,45422.3780107407,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
5573,10-05-2024 14:34:15,45422.3779541088,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Up,607,"<div class=""logmessage"">1 msec<div class=""moreicon""></div></div>",1 msec
6634,10-05-2024 14:34:11,45422.3779101968,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Cisco IP SLA,ipsla,Eth-1/47 IP-SLA BKC TO CDC RCOM-5G,Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
5577,10-05-2024 14:33:52,45422.3776891319,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/45 IP-SLA LVSB to BSE EXCH (172.2.4.1) to (172.2.4.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
5572,10-05-2024 14:33:50,45422.3776649190,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/34 IP-SLA LVSB to BKC (173.2.1.1) to (173.2.1.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
5573,10-05-2024 14:33:45,45422.3776068518,Cisco 9396PX @ LVSB(172.16.2.1)(2.2.2.2),Cisco IP SLA,ipsla,Eth-1/48 IP-SLA LVSB to BKC (172.2.5.1) to (172.2.5.2),Warning,609,"<div class=""logmessage"">4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",4 msec (Avg. Round Trip Time (RTT)) is above the warning limit of 3 msec in Avg. Round Trip Time (RTT)
6634,10-05-2024 14:33:41,45422.3775631481,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Cisco IP SLA,ipsla,Eth-1/47 IP-SLA BKC TO CDC RCOM-5G,Down,608,"<div class=""logmessage"">10 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)<div class=""moreicon""></div></div>",10 msec (Avg. Round Trip Time (RTT)) is above the error limit of 4 msec in Avg. Round Trip Time (RTT)
6674,10-05-2024 14:33:30,45422.3774317824,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/2 Traffic to MCX-8 UPLINK,Up,607,"<div class=""logmessage"">19 Mbit/s<div class=""moreicon""></div></div>",19 Mbit/s
6265,10-05-2024 14:33:29,45422.3774190972,Huawei S5720 @NSE-PHASE-2 (172.16.4.22),Syslog Receiver,udpsyslog,Syslog Receiver,Down,608,"<div class=""logmessage"">0.17 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.17 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings — 0.07 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
5814,10-05-2024 14:33:28,45422.3774087847,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/14 Traffic to MCX-7 UPLINK,Up,607,"<div class=""logmessage"">5.91 Mbit/s<div class=""moreicon""></div></div>",5.91 Mbit/s
6718,10-05-2024 14:33:22,45422.3773405787,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/24 Traffic to MCX-12 UPLINK,Up,607,"<div class=""logmessage"">6.48 Mbit/s<div class=""moreicon""></div></div>",6.48 Mbit/s
6815,10-05-2024 14:33:22,45422.3773393056,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/28 Traffic to MCX-14 UPLINK,Up,607,"<div class=""logmessage"">7.10 Mbit/s<div class=""moreicon""></div></div>",7.10 Mbit/s
4352,10-05-2024 14:33:21,45422.3773316782,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/1 Traffic to MCX-1 UPLINK,Up,607,"<div class=""logmessage"">18 Mbit/s<div class=""moreicon""></div></div>",18 Mbit/s
4354,10-05-2024 14:33:21,45422.3773278125,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/3 Traffic to MCX-2 UPLINK,Up,607,"<div class=""logmessage"">14 Mbit/s<div class=""moreicon""></div></div>",14 Mbit/s
6717,10-05-2024 14:33:14,45422.3772491782,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/22 Traffic to MCX-11 UPLINK,Up,607,"<div class=""logmessage"">4.64 Mbit/s<div class=""moreicon""></div></div>",4.64 Mbit/s
4360,10-05-2024 14:33:13,45422.3772351505,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/9 Traffic to MCX-5 UPLINK,Up,607,"<div class=""logmessage"">14 Mbit/s<div class=""moreicon""></div></div>",14 Mbit/s
6634,10-05-2024 14:33:11,45422.3772145486,Cisco 31108 @ BKC-MMR(172.16.3.4)(3.3.3.4),Cisco IP SLA,ipsla,Eth-1/47 IP-SLA BKC TO CDC RCOM-5G,Up,607,"<div class=""logmessage"">3 msec<div class=""moreicon""></div></div>",3 msec
6674,10-05-2024 14:33:00,45422.3770848380,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/2 Traffic to MCX-8 UPLINK,Down,608,"<div class=""logmessage"">71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
5814,10-05-2024 14:32:58,45422.3770616667,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/14 Traffic to MCX-7 UPLINK,Down,608,"<div class=""logmessage"">71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6259,10-05-2024 14:32:58,45422.3770604282,Huawei S6720 @NSE-PHASE-4 (172.16.4.2),Syslog Receiver,udpsyslog,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
6718,10-05-2024 14:32:52,45422.3769960185,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/24 Traffic to MCX-12 UPLINK,Down,608,"<div class=""logmessage"">110 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",110 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
6815,10-05-2024 14:32:52,45422.3769922338,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/28 Traffic to MCX-14 UPLINK,Down,608,"<div class=""logmessage"">71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
4352,10-05-2024 14:32:51,45422.3769844444,Cisco 3548P @ MCX(172.16.1.92),SNMP Traffic 64bit,snmptraffic,Eth1/1 Traffic to MCX-1 UPLINK,Down,608,"<div class=""logmessage"">71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",71 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
