ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
17333,03-06-2024 10:38:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">189 Mbit/s<div class=""moreicon""></div></div>",189 Mbit/s
17333,03-06-2024 10:38:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">353 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",353 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:38:30,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">216 Mbit/s<div class=""moreicon""></div></div>",216 Mbit/s
17333,03-06-2024 10:38:24,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:38:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">265 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",265 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:38:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">208 Mbit/s<div class=""moreicon""></div></div>",208 Mbit/s
17333,03-06-2024 10:38:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">234 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",234 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:38:10,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">240 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",240 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:38:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,03-06-2024 10:38:06,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">8.32 Mbit/s<div class=""moreicon""></div></div>",8.32 Mbit/s
17333,03-06-2024 10:38:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">176 Mbit/s<div class=""moreicon""></div></div>",176 Mbit/s
17333,03-06-2024 10:38:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">346 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",346 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:38:00,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">199 Mbit/s<div class=""moreicon""></div></div>",199 Mbit/s
17333,03-06-2024 10:37:58,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,03-06-2024 10:37:56,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">21 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",21 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,03-06-2024 10:37:54,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">205 Mbit/s<div class=""moreicon""></div></div>",205 Mbit/s
17333,03-06-2024 10:37:52,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:37:44,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">218 Mbit/s<div class=""moreicon""></div></div>",218 Mbit/s
17333,03-06-2024 10:37:40,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",238 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:37:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">273 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",273 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:37:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">181 Mbit/s<div class=""moreicon""></div></div>",181 Mbit/s
17333,03-06-2024 10:37:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">348 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",348 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:37:30,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:37:26,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">204 Mbit/s<div class=""moreicon""></div></div>",204 Mbit/s
17333,03-06-2024 10:37:22,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17411,03-06-2024 10:37:15,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,"<div class=""logmessage"">0 msec<div class=""moreicon""></div></div>",0 msec
17411,03-06-2024 10:37:14,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,"<div class=""logmessage"">12 msec (Ping Time) is above the error limit of 4 msec in Ping Time<div class=""moreicon""></div></div>",12 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17333,03-06-2024 10:37:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">213 Mbit/s<div class=""moreicon""></div></div>",213 Mbit/s
17333,03-06-2024 10:37:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">234 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",234 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,03-06-2024 10:37:06,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">13 Mbit/s<div class=""moreicon""></div></div>",13 Mbit/s
17333,03-06-2024 10:37:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">183 Mbit/s<div class=""moreicon""></div></div>",183 Mbit/s
17333,03-06-2024 10:37:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">352 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",352 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,03-06-2024 10:36:56,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">16 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",16 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,03-06-2024 10:36:56,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">217 Mbit/s<div class=""moreicon""></div></div>",217 Mbit/s
17411,03-06-2024 10:36:54,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,"<div class=""logmessage"">0 msec<div class=""moreicon""></div></div>",0 msec
17411,03-06-2024 10:36:53,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,"<div class=""logmessage"">5 msec (Ping Time) is above the error limit of 4 msec in Ping Time<div class=""moreicon""></div></div>",5 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17333,03-06-2024 10:36:52,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",233 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17399,03-06-2024 10:36:49,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Up,"<div class=""logmessage"">0 msec<div class=""moreicon""></div></div>",0 msec
17399,03-06-2024 10:36:48,IIFL-12-19 (10.20.12.19),Ping,Ping-10.20.12.19,Down,"<div class=""logmessage"">18 msec (Ping Time) is above the error limit of 4 msec in Ping Time<div class=""moreicon""></div></div>",18 msec (Ping Time) is above the error limit of 4 msec in Ping Time
17333,03-06-2024 10:36:44,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">213 Mbit/s<div class=""moreicon""></div></div>",213 Mbit/s
17333,03-06-2024 10:36:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">235 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",235 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:36:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">159 Mbit/s<div class=""moreicon""></div></div>",159 Mbit/s
17333,03-06-2024 10:36:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">350 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",350 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:36:28,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:36:26,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">215 Mbit/s<div class=""moreicon""></div></div>",215 Mbit/s
16890,03-06-2024 10:36:23,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
17333,03-06-2024 10:36:22,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:36:20,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">220 Mbit/s<div class=""moreicon""></div></div>",220 Mbit/s
17333,03-06-2024 10:36:16,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",229 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:36:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">220 Mbit/s<div class=""moreicon""></div></div>",220 Mbit/s
17333,03-06-2024 10:36:10,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",224 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:36:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">250 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",250 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,03-06-2024 10:36:06,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">5.62 Mbit/s<div class=""moreicon""></div></div>",5.62 Mbit/s
17333,03-06-2024 10:36:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">187 Mbit/s<div class=""moreicon""></div></div>",187 Mbit/s
17333,03-06-2024 10:36:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">353 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",353 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,03-06-2024 10:35:56,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
17333,03-06-2024 10:35:56,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:35:54,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">219 Mbit/s<div class=""moreicon""></div></div>",219 Mbit/s
17333,03-06-2024 10:35:52,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">226 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",226 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:35:46,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">219 Mbit/s<div class=""moreicon""></div></div>",219 Mbit/s
17333,03-06-2024 10:35:40,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:35:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">257 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",257 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:35:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">179 Mbit/s<div class=""moreicon""></div></div>",179 Mbit/s
17333,03-06-2024 10:35:32,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">348 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",348 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:35:28,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">228 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",228 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:35:26,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">220 Mbit/s<div class=""moreicon""></div></div>",220 Mbit/s
17333,03-06-2024 10:35:24,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16890,03-06-2024 10:35:23,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
17333,03-06-2024 10:35:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">217 Mbit/s<div class=""moreicon""></div></div>",217 Mbit/s
17333,03-06-2024 10:35:14,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">232 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",232 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:35:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">216 Mbit/s<div class=""moreicon""></div></div>",216 Mbit/s
17333,03-06-2024 10:35:10,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">231 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",231 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:35:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">259 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",259 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,03-06-2024 10:35:06,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">6.65 Mbit/s<div class=""moreicon""></div></div>",6.65 Mbit/s
17333,03-06-2024 10:35:06,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">191 Mbit/s<div class=""moreicon""></div></div>",191 Mbit/s
17333,03-06-2024 10:35:02,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">347 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",347 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
16437,03-06-2024 10:34:56,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Down,"<div class=""logmessage"">20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",20 Mbit/s (Traffic Total) is above the error limit of 18 Mbit/s in Traffic Total
17333,03-06-2024 10:34:56,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">197 Mbit/s<div class=""moreicon""></div></div>",197 Mbit/s
17333,03-06-2024 10:34:54,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",230 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16546,03-06-2024 10:34:53,GRD-54-34-XTS(192.168.54.34),SNMP Memory,Physical Memory,Warning,"<div class=""logmessage"">24 % (Percent Available Memory) is below the warning limit of 30 % in Percent Available Memory<div class=""moreicon""></div></div>",24 % (Percent Available Memory) is below the warning limit of 30 % in Percent Available Memory
17333,03-06-2024 10:34:52,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">210 Mbit/s<div class=""moreicon""></div></div>",210 Mbit/s
17333,03-06-2024 10:34:40,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",220 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:34:38,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">261 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",261 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:34:36,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">179 Mbit/s<div class=""moreicon""></div></div>",179 Mbit/s
17333,03-06-2024 10:34:30,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">261 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",261 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:34:28,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",225 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:34:26,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">260 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",260 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:34:24,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">220 Mbit/s<div class=""moreicon""></div></div>",220 Mbit/s
17333,03-06-2024 10:34:22,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Down,"<div class=""logmessage"">243 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",243 Mbit/s (Traffic Total) is above the error limit of 240 Mbit/s in Traffic Total
17333,03-06-2024 10:34:18,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">214 Mbit/s<div class=""moreicon""></div></div>",214 Mbit/s
16437,03-06-2024 10:34:16,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Up,"<div class=""logmessage"">3.23 Mbit/s<div class=""moreicon""></div></div>",3.23 Mbit/s
17333,03-06-2024 10:34:16,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",221 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:34:14,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">219 Mbit/s<div class=""moreicon""></div></div>",219 Mbit/s
17333,03-06-2024 10:34:12,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",227 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
17333,03-06-2024 10:34:10,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Up,"<div class=""logmessage"">216 Mbit/s<div class=""moreicon""></div></div>",216 Mbit/s
17333,03-06-2024 10:34:08,MT-TP-101.225,SNMP Traffic 64bit,(060) LKP-1_VLAN-343 Traffic,Warning,"<div class=""logmessage"">223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",223 Mbit/s (Traffic Total) is above the warning limit of 220 Mbit/s in Traffic Total
16437,03-06-2024 10:34:06,FW_103.177.180.228 (TP Site),SNMP Traffic 64bit,P2P_TCL_KOLKATTA Traffic(10 MB),Warning,"<div class=""logmessage"">18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",18 Mbit/s (Traffic Total) is above the warning limit of 16 Mbit/s in Traffic Total
