ID,Date Time,Parent,Type,Object,Status,Message,Message(RAW)
9597,03-06-2024 01:59:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7940,03-06-2024 01:59:45,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.46 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.46 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:59:35,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.22 Mbit/s<div class=""moreicon""></div></div>",2.22 Mbit/s
12355,03-06-2024 01:59:11,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
7940,03-06-2024 01:59:05,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.66 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.66 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
12349,03-06-2024 01:59:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:56:22<div class=""moreicon""></div></div>",No data since 03-06-2024 01:56:22
7940,03-06-2024 01:58:45,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.12 Mbit/s<div class=""moreicon""></div></div>",2.12 Mbit/s
7940,03-06-2024 01:58:35,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.45 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.45 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:58:25,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.05 Mbit/s<div class=""moreicon""></div></div>",2.05 Mbit/s
7940,03-06-2024 01:58:15,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.57 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.57 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
10109,03-06-2024 01:58:11,{isp-wr-tp-192-168-101-223} (192.168.101.223) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,Airtel-182.78.48.12 SFP+_02 _to_ 192.168.101.24x_Eth-?,Warning,"<div class=""logmessage"">1.94 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.94 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:58:05,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.06 Mbit/s<div class=""moreicon""></div></div>",2.06 Mbit/s
12355,03-06-2024 01:58:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:55:07<div class=""moreicon""></div></div>",No data since 03-06-2024 01:55:07
7940,03-06-2024 01:57:35,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.49 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.49 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:57:25,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.43 Mbit/s<div class=""moreicon""></div></div>",2.43 Mbit/s
9597,03-06-2024 01:56:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 01:56:22,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
7940,03-06-2024 01:56:15,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.82 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.82 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
10359,03-06-2024 01:55:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7940,03-06-2024 01:55:45,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.16 Mbit/s<div class=""moreicon""></div></div>",2.16 Mbit/s
7940,03-06-2024 01:55:35,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.84 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.84 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:55:25,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.10 Mbit/s<div class=""moreicon""></div></div>",2.10 Mbit/s
12355,03-06-2024 01:55:07,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 01:55:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:52:18<div class=""moreicon""></div></div>",No data since 03-06-2024 01:52:18
10359,03-06-2024 01:54:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,03-06-2024 01:54:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7940,03-06-2024 01:54:25,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.85 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.85 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:54:15,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.47 Mbit/s<div class=""moreicon""></div></div>",2.47 Mbit/s
12355,03-06-2024 01:54:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:51:08<div class=""moreicon""></div></div>",No data since 03-06-2024 01:51:08
9237,03-06-2024 01:53:22,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,"(052) ""Eth-Trunk-SRV_10.100.103.61_vBackup"" Traffic",Up,"<div class=""logmessage"">487 Mbit/s<div class=""moreicon""></div></div>",487 Mbit/s
9597,03-06-2024 01:52:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9248,03-06-2024 01:52:34,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,(076) SERVER_10.100.31.14_vmNIC-12 Traffic,Up,"<div class=""logmessage"">56 Mbit/s<div class=""moreicon""></div></div>",56 Mbit/s
9237,03-06-2024 01:52:22,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,"(052) ""Eth-Trunk-SRV_10.100.103.61_vBackup"" Traffic",Down,"<div class=""logmessage"">13 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",13 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
12349,03-06-2024 01:52:18,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10359,03-06-2024 01:51:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9597,03-06-2024 01:51:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9248,03-06-2024 01:51:34,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,(076) SERVER_10.100.31.14_vmNIC-12 Traffic,Down,"<div class=""logmessage"">7.92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",7.92 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
12355,03-06-2024 01:51:08,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 01:51:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:48:20<div class=""moreicon""></div></div>",No data since 03-06-2024 01:48:20
10359,03-06-2024 01:50:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,03-06-2024 01:50:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12355,03-06-2024 01:50:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:47:12<div class=""moreicon""></div></div>",No data since 03-06-2024 01:47:12
9597,03-06-2024 01:49:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9597,03-06-2024 01:48:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,03-06-2024 01:48:20,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12355,03-06-2024 01:47:12,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 01:47:01,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:44:17<div class=""moreicon""></div></div>",No data since 03-06-2024 01:44:17
7940,03-06-2024 01:46:15,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.79 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.79 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
12355,03-06-2024 01:46:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:43:10<div class=""moreicon""></div></div>",No data since 03-06-2024 01:43:10
10359,03-06-2024 01:45:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9597,03-06-2024 01:45:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7940,03-06-2024 01:45:45,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.50 Mbit/s<div class=""moreicon""></div></div>",2.50 Mbit/s
7940,03-06-2024 01:45:25,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.82 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.82 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
10359,03-06-2024 01:44:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
7940,03-06-2024 01:44:55,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.14 Mbit/s<div class=""moreicon""></div></div>",2.14 Mbit/s
7940,03-06-2024 01:44:45,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.89 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.89 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
12349,03-06-2024 01:44:17,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
7940,03-06-2024 01:44:15,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">3.07 Mbit/s<div class=""moreicon""></div></div>",3.07 Mbit/s
7940,03-06-2024 01:43:35,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.97 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.97 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:43:25,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.30 Mbit/s<div class=""moreicon""></div></div>",2.30 Mbit/s
12355,03-06-2024 01:43:10,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Up,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
12349,03-06-2024 01:43:00,10.100.41.111,Redfish System Health,System Health: System (CNIVC007BF0442),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:40:27<div class=""moreicon""></div></div>",No data since 03-06-2024 01:40:27
9597,03-06-2024 01:42:46,{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7940,03-06-2024 01:42:45,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.82 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.82 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:42:35,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.55 Mbit/s<div class=""moreicon""></div></div>",2.55 Mbit/s
7940,03-06-2024 01:42:15,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.73 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.73 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
12355,03-06-2024 01:42:01,10.100.41.112,Redfish System Health,System Health: System (CN7475173U0571),Unknown,"<div class=""logmessage"">No data since 03-06-2024 01:39:07<div class=""moreicon""></div></div>",No data since 03-06-2024 01:39:07
10359,03-06-2024 01:41:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7940,03-06-2024 01:41:55,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.31 Mbit/s<div class=""moreicon""></div></div>",2.31 Mbit/s
5018,03-06-2024 01:41:37,{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],Syslog Receiver,Syslog Receiver,Up,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
7940,03-06-2024 01:41:15,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Warning,"<div class=""logmessage"">1.85 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.85 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
7940,03-06-2024 01:41:05,"{isp-tp-192-168-101-247} (192.168.101.247) [EdgeCoreS5520-18X] @""Rack_B4 -TP-1st Floor""",SNMP Traffic 64bit,TCL_GW: 14.143.129.177 Eth-1/16 (Bandwidth - 1 Gbps) {Circuit ID-091MUMB0300A0094582} [MuX: 10.23.13.188_GE/FE-1-2-6],Up,"<div class=""logmessage"">2.11 Mbit/s<div class=""moreicon""></div></div>",2.11 Mbit/s
10359,03-06-2024 01:40:58,{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],Syslog Receiver,Syslog Receiver,Warning,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
