datetime,parent,type,name,status,message_raw
08-05-2024 17:23:57,fwp-tp-10-112-11-245__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Up,< 0.01 Mbit/s
08-05-2024 17:23:04,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 17:21:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 17:21:01,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 17:21:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 17:20:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 17:16:59,fws-tp-10-112-11-246__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Down,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
08-05-2024 17:16:57,fwp-tp-10-112-11-245__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Down,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
08-05-2024 17:16:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 17:15:59,fws-tp-10-112-11-246__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Warning,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
08-05-2024 17:15:57,fwp-tp-10-112-11-245__( FortiGate-200F ),SNMP Traffic 64bit,5PAISA_20DEPTH_LAN Traffic,Warning,The interface you want to monitor is disconnected: ifOperStatus=down (2) (code: PE058)
08-05-2024 17:15:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 17:12:18,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 17:11:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 17:10:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 17:10:15,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 17:10:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 17:06:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 17:05:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 17:02:10,IIFL-11-18 (10.20.11.18),Ping,Ping-10.20.11.18,Up,0 msec
08-05-2024 17:02:10,IIFL-11-12 (10.20.11.12),Ping,Ping-10.20.11.12,Up,0 msec
08-05-2024 17:02:05,IIFL-11-18 (10.20.11.18),Ping,Ping-10.20.11.18,Down,109 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 17:02:05,IIFL-11-12 (10.20.11.12),Ping,Ping-10.20.11.12,Down,109 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 17:02:04,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 17:01:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 17:00:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 17:00:01,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 17:00:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:59:35,Probe Device,HTTP Advanced,HTTP Advanced,Up,13 msec
08-05-2024 16:59:33,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:59:19,Probe Device,HTTP Advanced,HTTP Advanced,Up,14 msec
08-05-2024 16:59:18,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:56:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:55:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:54:57,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 16:54:55,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:54:45,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
08-05-2024 16:54:44,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:51:25,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Up,0 msec
08-05-2024 16:51:24,IIFL-11-11 (10.20.11.11),Ping,Ping-10.20.11.11,Down,5 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 16:51:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:51:17,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 16:50:27,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 16:50:26,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:50:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:49:15,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:49:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:48:00,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
08-05-2024 16:47:59,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:47:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:45:41,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
08-05-2024 16:45:41,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:45:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.05 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:44:33,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Up,5.62 Mbit/s
08-05-2024 16:43:43,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Down,10 Mbit/s (Traffic Total) is above the error limit of 8 Mbit/s in Traffic Total
08-05-2024 16:43:33,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Warning,7.12 Mbit/s (Traffic Total) is above the warning limit of 7 Mbit/s in Traffic Total
08-05-2024 16:41:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:41:06,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 16:41:05,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 16:41:04,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:40:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:39:02,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:39:02,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:38:43,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Up,0.03 Mbit/s
08-05-2024 16:38:33,MT-TP-101.226,SNMP Traffic 64bit,BULLFORCE_SECONDARY_VLAN325_vrrp35_103.177.180.200/29,Down,8.73 Mbit/s (Traffic Total) is above the error limit of 8 Mbit/s in Traffic Total
08-05-2024 16:37:28,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Up,0 msec
08-05-2024 16:37:27,IIFL-12-15 (10.20.12.15),Ping,Ping-10.20.12.15,Down,4 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 16:37:03,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Up,0 msec
08-05-2024 16:37:02,IIFL-12-13 (10.20.12.13),Ping,Ping-10.20.12.13,Down,8 msec (Ping Time) is above the error limit of 4 msec in Ping Time
08-05-2024 16:36:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:36:08,Probe Device,HTTP Advanced,HTTP Advanced,Up,19 msec
08-05-2024 16:36:07,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:36:05,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 16:36:03,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:35:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:35:10,Probe Device,System Health,System Health,Up,100 %
08-05-2024 16:33:42,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 16:33:41,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:32:10,Probe Device,System Health,System Health,Warning,"52 % (System CPU Load) is above the warning limit of 50 % in System CPU Load. When CPU load on the probe system is over 50%, measurements may be incorrect"
08-05-2024 16:31:26,Probe Device,HTTP Advanced,HTTP Advanced,Up,18 msec
08-05-2024 16:31:24,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:31:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:31:04,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 16:30:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:29:47,Panch-5612 (10.1.56.12),SNMP Disk Free,Disk Free: (D Drive),Up,37 %
08-05-2024 16:29:01,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:29:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:26:45,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
08-05-2024 16:26:44,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:26:42,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 16:26:41,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:26:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:25:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:24:32,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
08-05-2024 16:24:31,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:24:04,None,Notification Template,Email to all Members of LKP_Group,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)"
08-05-2024 16:22:26,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 16:22:25,Probe Device,HTTP Advanced,HTTP Advanced,Down,HTTP/1.1 404 Not Found
08-05-2024 16:22:23,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:22:21,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 16:22:20,Probe Device,HTTP Advanced,HTTP Advanced,Down,HTTP/1.1 404 Not Found
08-05-2024 16:22:18,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:22:01,None,Probe,LKP-RP-100-201 (103.177.180.188) (Techno-STT),Notification Info,State Trigger sends Email (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)
08-05-2024 16:22:01,LKP-UAT-151 (172.16.100.151),SNMP Memory,Physical Memory,Notification Info,State Trigger activated (Sensor ID: 15293 | Trigger Source ID: 15030 | Trigger ID: 1)
08-05-2024 16:21:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:20:22,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 16:20:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:20:21,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:20:17,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 16:18:35,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
08-05-2024 16:18:33,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:18:15,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:18:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:17:49,Probe Device,HTTP Advanced,HTTP Advanced,Up,14 msec
08-05-2024 16:17:47,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:16:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:15:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:14:36,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
08-05-2024 16:14:34,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:13:57,Probe Device,HTTP Advanced,HTTP Advanced,Up,10 msec
08-05-2024 16:13:55,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:12:33,None,Notification Template,Email to all Members of LKP_Group,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 15294 | Trigger Source ID: 15030 | Trigger ID: 1)"
08-05-2024 16:11:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:10:30,None,Probe,LKP-RP-100-201 (103.177.180.188) (Techno-STT),Notification Info,State Trigger sends Email (Sensor ID: 15294 | Trigger Source ID: 15030 | Trigger ID: 1)
08-05-2024 16:10:30,LKP-UAT-151 (172.16.100.151),SNMP Memory,Virtual Memory,Notification Info,State Trigger activated (Sensor ID: 15294 | Trigger Source ID: 15030 | Trigger ID: 1)
08-05-2024 16:10:25,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
08-05-2024 16:10:23,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:10:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:10:04,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 16:09:03,None,Notification Template,Email to all Members of LKP_Group,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 16851 | Trigger Source ID: 15030 | Trigger ID: 1)"
08-05-2024 16:08:01,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:08:01,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 16:07:00,None,Probe,LKP-RP-100-201 (103.177.180.188) (Techno-STT),Notification Info,State Trigger sends Email (Sensor ID: 16851 | Trigger Source ID: 15030 | Trigger ID: 1)
08-05-2024 16:07:00,LKP-DBBackup-224 (172.17.100.224),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 16851 | Trigger Source ID: 15030 | Trigger ID: 1)
08-05-2024 16:06:45,Probe Device,HTTP Advanced,HTTP Advanced,Up,11 msec
08-05-2024 16:06:43,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:06:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:05:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 16:04:52,GRD-54-34-XTS(192.168.54.34),SNMP Memory,Physical Memory,Down,20 % (Percent Available Memory) is below the error limit of 20 % in Percent Available Memory
08-05-2024 16:01:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 16:01:21,Probe Device,HTTP Advanced,HTTP Advanced,Up,12 msec
08-05-2024 16:01:19,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 16:00:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 15:59:18,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
08-05-2024 15:59:14,Probe Device,HTTP Advanced,HTTP Advanced,Up,8 msec
08-05-2024 15:59:13,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 15:57:15,None,Probe,5Paisa (103.69.168.4)(DR Site),Notification Info,State Trigger sends Email (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 15:57:15,XTS-11-12 (VM),SNMP Disk Free,Disk Free: (D Drive),Notification Info,State Trigger activated (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)
08-05-2024 15:56:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 15:55:53,Probe Device,HTTP Advanced,HTTP Advanced,Up,16 msec
08-05-2024 15:55:52,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 15:55:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 15:53:06,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 15:53:05,Probe Device,HTTP Advanced,HTTP Advanced,Down,HTTP/1.1 404 Not Found
08-05-2024 15:53:03,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 15:51:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Up,0 #/s
08-05-2024 15:50:42,Probe Device,HTTP Advanced,HTTP Advanced,Up,9 msec
08-05-2024 15:50:41,Probe Device,HTTP Advanced,HTTP Advanced,Down,HTTP/1.1 404 Not Found
08-05-2024 15:50:39,Probe Device,HTTP Advanced,HTTP Advanced,Warning,HTTP/1.1 404 Not Found
08-05-2024 15:50:22,SW_192.168.54.253,Syslog Receiver,Syslog Receiver,Warning,0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
08-05-2024 15:49:04,None,Notification Template,5Paisa,Notification Info,"Error sending ""Email"": Connection to SMTP relay server ""smtp.gmail.com"" failed (Sensor ID: 9576 | Trigger Source ID: 5457 | Trigger ID: 1)"
